"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","CUMING","039","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","344","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","DAKOTA","043","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","69","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","DIXON","051","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","170","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","KNOX","107","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","457","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","MADISON","119","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","211","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","PIERCE","139","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","213","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","STANTON","167","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","186","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","THURSTON","173","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","52","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","WAYNE","179","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","192","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","BANNER","007","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","85","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","BOX BUTTE","013","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","136","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","CHEYENNE","033","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","128","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","DAWES","045","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","270","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","DEUEL","049","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","56","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","GARDEN","069","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","104","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","KIMBALL","105","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","112","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","MORRILL","123","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","246","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","SCOTTS BLUFF","157","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","263","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","SHERIDAN","161","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","294","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","SIOUX","165","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","201","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","ADAMS","001","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","141","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","FRANKLIN","061","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","139","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","FURNAS","065","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","149","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","GOSPER","073","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","105","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","HARLAN","083","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","131","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","KEARNEY","099","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","87","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","PHELPS","137","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","106","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","WEBSTER","181","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","155","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","CLAY","035","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","109","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","FILLMORE","059","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","126","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","GAGE","067","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","343","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","JEFFERSON","095","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","201","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","JOHNSON","097","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","113","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","NEMAHA","127","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","83","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","NUCKOLLS","129","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","158","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","OTOE","131","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","233","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","PAWNEE","133","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","148","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","RICHARDSON","147","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","202","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","SALINE","151","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","200","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","THAYER","169","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","137","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","CHASE","029","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","104","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","DUNDY","057","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","117","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","FRONTIER","063","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","185","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","HAYES","085","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","130","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","HITCHCOCK","087","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","126","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","KEITH","101","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","107","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","LINCOLN","111","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","494","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","PERKINS","135","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","82","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","RED WILLOW","145","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","124","8.5"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHEAST","30","ELKO","007","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","282","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHEAST","30","EUREKA","011","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","55","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHEAST","30","LANDER","015","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","43","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHEAST","30","WHITE PINE","033","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","74","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","CARSON CITY","510","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","CHURCHILL","001","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","227","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","DOUGLAS","005","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","92","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","HUMBOLDT","013","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","137","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","LYON","019","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","85","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","PERSHING","027","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","75","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","WASHOE","031","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","111","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","CLARK","003","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","56","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","ESMERALDA","009","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","LINCOLN","017","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","64","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","MINERAL","021","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","12","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","NYE","023","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","58","13.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","BELKNAP","001","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","51","20.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","CARROLL","003","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","58","20.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","CHESHIRE","005","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","77","20.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","COOS","007","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","67","20.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","GRAFTON","009","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","102","20.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","HILLSBOROUGH","011","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","105","20.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","MERRIMACK","013","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","118","20.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","ROCKINGHAM","015","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","101","20.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","STRAFFORD","017","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","46","20.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","SULLIVAN","019","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","64","20.1"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","BURLINGTON","005","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","73","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","MERCER","021","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","25","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","MIDDLESEX","023","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","MONMOUTH","025","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","44","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","OCEAN","029","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","8","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","BERGEN","003","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","HUNTERDON","019","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","194","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","MORRIS","027","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","38","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","PASSAIC","031","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","SOMERSET","035","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","66","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","SUSSEX","037","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","160","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","UNION","039","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","NORTH","20","WARREN","041","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","145","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","SOUTH","80","ATLANTIC","001","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","26","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","SOUTH","80","CAMDEN","007","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","15","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","SOUTH","80","CAPE MAY","009","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","14","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","SOUTH","80","CUMBERLAND","011","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","45","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","SOUTH","80","GLOUCESTER","015","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","48","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW JERSEY","34","SOUTH","80","SALEM","033","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","123","10.7"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHEAST","30","COLFAX","007","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","146","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","248","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHEAST","30","DE BACA","011","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","94","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHEAST","30","GUADALUPE","019","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","186","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHEAST","30","HARDING","021","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","108","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHEAST","30","MORA","033","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","248","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHEAST","30","QUAY","037","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","236","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHEAST","30","ROOSEVELT","041","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","264","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHEAST","30","SAN MIGUEL","047","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","428","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHEAST","30","TORRANCE","057","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","362","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHEAST","30","UNION","059","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","220","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHWEST","10","BERNALILLO","001","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","190","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHWEST","10","CIBOLA","006","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","325","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHWEST","10","LOS ALAMOS","028","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHWEST","10","MCKINLEY","031","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","800","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHWEST","10","RIO ARRIBA","039","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","544","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHWEST","10","SAN JUAN","045","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","963","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHWEST","10","SANDOVAL","043","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","317","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHWEST","10","SANTA FE","049","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","186","14.2"
"CENSUS","2022","END OF DEC","","COUNTY","NEW MEXICO","35","NORTHWEST","10","TAOS","055","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","223","14.2"
