Geographic Area,Rank,Reversed Rank,Normalized Reversed Rank,HealthPrep_SVI
"Wolfe County, Kentucky",1,113,1,1
"Falls Church city, Virginia",1,113,1,1
"East Carroll Parish, Louisiana",1,113,1,1
"Sumter County, Florida",1,113,1,1
"McDowell County, West Virginia",1,113,1,1
"Arlington County, Virginia",1,113,1,1
"New York County, New York",1,113,1,1
"Kenedy County, Texas",1,113,1,1
"LaSalle County, Texas",2,112,0.991071429,0.991071429
"Jeff Davis County, Texas",2,112,0.991071429,0.991071429
"Loudoun County, Virginia",2,112,0.991071429,0.991071429
"Issaquena County, Mississippi",2,112,0.991071429,0.991071429
"Greene County, Alabama",2,112,0.991071429,0.991071429
"Presidio County, Texas",2,112,0.991071429,0.991071429
"Bronx County, New York",3,111,0.982142857,0.982142857
"Fairfax County, Virginia",3,111,0.982142857,0.982142857
"Terrell County, Texas",3,111,0.982142857,0.982142857
"Quitman County, Georgia",3,111,0.982142857,0.982142857
"Hudson County, New Jersey",3,111,0.982142857,0.982142857
"Chattahoochee County, Georgia",3,111,0.982142857,0.982142857
"Tensas Parish, Louisiana",3,111,0.982142857,0.982142857
"Phillips County, Arkansas",3,111,0.982142857,0.982142857
"Knox County, Kentucky",4,110,0.973214286,0.973214286
"Mingo County, West Virginia",4,110,0.973214286,0.973214286
"Forsyth County, Georgia",4,110,0.973214286,0.973214286
"Summers County, West Virginia",4,110,0.973214286,0.973214286
"Collin County, Texas",4,110,0.973214286,0.973214286
"Wyoming County, West Virginia",4,110,0.973214286,0.973214286
"Jenkins County, Georgia",4,110,0.973214286,0.973214286
"Clay County, West Virginia",4,110,0.973214286,0.973214286
"Sabine County, Texas",4,110,0.973214286,0.973214286
"Alexandria city, Virginia",4,110,0.973214286,0.973214286
"Wheeler County, Georgia",4,110,0.973214286,0.973214286
"Suffolk County, Massachusetts",4,110,0.973214286,0.973214286
"Menard County, Texas",4,110,0.973214286,0.973214286
"Letcher County, Kentucky",5,109,0.964285714,0.964285714
"Galax city, Virginia",5,109,0.964285714,0.964285714
"Kings County, New York",5,109,0.964285714,0.964285714
"Coahoma County, Mississippi",5,109,0.964285714,0.964285714
"Somerset County, New Jersey",5,109,0.964285714,0.964285714
"Hickory County, Missouri",5,109,0.964285714,0.964285714
"Logan County, West Virginia",5,109,0.964285714,0.964285714
"Radford city, Virginia",5,109,0.964285714,0.964285714
"Tallahatchie County, Mississippi",5,109,0.964285714,0.964285714
"Edwards County, Texas",5,109,0.964285714,0.964285714
"Briscoe County, Texas",5,109,0.964285714,0.964285714
"King County, Texas",6,108,0.955357143,0.955357143
"Petersburg city, Virginia",6,108,0.955357143,0.955357143
"Taylor County, Florida",6,108,0.955357143,0.955357143
"Humphreys County, Mississippi",6,108,0.955357143,0.955357143
"Leslie County, Kentucky",6,108,0.955357143,0.955357143
"Lexington city, Virginia",6,108,0.955357143,0.955357143
"Dimmit County, Texas",6,108,0.955357143,0.955357143
"Dougherty County, Georgia",6,108,0.955357143,0.955357143
"Northampton County, North Carolina",6,108,0.955357143,0.955357143
"Vinton County, Ohio",6,108,0.955357143,0.955357143
"Jim Hogg County, Texas",6,108,0.955357143,0.955357143
"Pushmataha County, Oklahoma",6,108,0.955357143,0.955357143
"Glasscock County, Texas",7,107,0.946428571,0.946428571
"Zapata County, Texas",7,107,0.946428571,0.946428571
"Madison Parish, Louisiana",7,107,0.946428571,0.946428571
"Morris County, New Jersey",7,107,0.946428571,0.946428571
"Dickenson County, Virginia",7,107,0.946428571,0.946428571
"Hancock County, Tennessee",7,107,0.946428571,0.946428571
"Bell County, Kentucky",7,107,0.946428571,0.946428571
"Prince William County, Virginia",7,107,0.946428571,0.946428571
"Howard County, Maryland",7,107,0.946428571,0.946428571
"Lowndes County, Alabama",7,107,0.946428571,0.946428571
"Willacy County, Texas",7,107,0.946428571,0.946428571
"Kendall County, Illinois",7,107,0.946428571,0.946428571
"Montgomery County, Mississippi",7,107,0.946428571,0.946428571
"Wilcox County, Alabama",7,107,0.946428571,0.946428571
"Reagan County, Texas",7,107,0.946428571,0.946428571
"Fort Bend County, Texas",7,107,0.946428571,0.946428571
"Perry County, Alabama",7,107,0.946428571,0.946428571
"Adair County, Oklahoma",7,107,0.946428571,0.946428571
"Lee County, Virginia",8,106,0.9375,0.9375
"Starr County, Texas",8,106,0.9375,0.9375
"Bergen County, New Jersey",8,106,0.9375,0.9375
"Denton County, Texas",8,106,0.9375,0.9375
"Randolph County, Georgia",8,106,0.9375,0.9375
"Lafayette County, Arkansas",8,106,0.9375,0.9375
"Holmes County, Mississippi",8,106,0.9375,0.9375
"Real County, Texas",8,106,0.9375,0.9375
"Nantucket County, Massachusetts",8,106,0.9375,0.9375
"Buchanan County, Virginia",8,106,0.9375,0.9375
"Hamilton County, Indiana",8,106,0.9375,0.9375
"Manassas Park city, Virginia",8,106,0.9375,0.9375
"Franklin Parish, Louisiana",9,105,0.928571429,0.928571429
"Charlotte County, Florida",9,105,0.928571429,0.928571429
"Lancaster County, Virginia",9,105,0.928571429,0.928571429
"Borden County, Texas",9,105,0.928571429,0.928571429
"Martinsville city, Virginia",9,105,0.928571429,0.928571429
"Wake County, North Carolina",9,105,0.928571429,0.928571429
"Bertie County, North Carolina",9,105,0.928571429,0.928571429
"Grant County, Indiana",9,105,0.928571429,0.928571429
"Harlan County, Kentucky",9,105,0.928571429,0.928571429
"Knott County, Kentucky",9,105,0.928571429,0.928571429
"Fulton County, Arkansas",9,105,0.928571429,0.928571429
"Williamson County, Texas",9,105,0.928571429,0.928571429
"Pulaski County, Illinois",10,104,0.919642857,0.919642857
"Chicot County, Arkansas",10,104,0.919642857,0.919642857
"Adams County, Mississippi",10,104,0.919642857,0.919642857
"Highland County, Virginia",10,104,0.919642857,0.919642857
"Kent County, Texas",10,104,0.919642857,0.919642857
"Marion County, South Carolina",10,104,0.919642857,0.919642857
"Sharkey County, Mississippi",10,104,0.919642857,0.919642857
"Amite County, Mississippi",10,104,0.919642857,0.919642857
"Middlesex County, Massachusetts",10,104,0.919642857,0.919642857
"Washington County, Mississippi",10,104,0.919642857,0.919642857
"Jasper County, Mississippi",10,104,0.919642857,0.919642857
"Caddo Parish, Louisiana",10,104,0.919642857,0.919642857
"Pemiscot County, Missouri",11,103,0.910714286,0.910714286
"Manassas city, Virginia",11,103,0.910714286,0.910714286
"Hunterdon County, New Jersey",11,103,0.910714286,0.910714286
"Lincoln County, West Virginia",11,103,0.910714286,0.910714286
"Calhoun County, West Virginia",11,103,0.910714286,0.910714286
"Quitman County, Mississippi",11,103,0.910714286,0.910714286
"Oconee County, Georgia",11,103,0.910714286,0.910714286
"Montgomery County, Maryland",11,103,0.910714286,0.910714286
"Brooks County, Texas",11,103,0.910714286,0.910714286
"Monroe County, Arkansas",11,103,0.910714286,0.910714286
"Blaine County, Oklahoma",11,103,0.910714286,0.910714286
"Seminole County, Oklahoma",11,103,0.910714286,0.910714286
"Kinney County, Texas",11,103,0.910714286,0.910714286
"Citrus County, Florida",11,103,0.910714286,0.910714286
"Rockwall County, Texas",11,103,0.910714286,0.910714286
"Brazos County, Texas",11,103,0.910714286,0.910714286
"Stafford County, Virginia",11,103,0.910714286,0.910714286
"Orange County, North Carolina",11,103,0.910714286,0.910714286
"Magoffin County, Kentucky",12,102,0.901785714,0.901785714
"Conecuh County, Alabama",12,102,0.901785714,0.901785714
"McIntosh County, Oklahoma",12,102,0.901785714,0.901785714
"Craig County, Oklahoma",12,102,0.901785714,0.901785714
"Haskell County, Oklahoma",12,102,0.901785714,0.901785714
"Webb County, Texas",12,102,0.901785714,0.901785714
"Pickett County, Tennessee",12,102,0.901785714,0.901785714
"Williamson County, Tennessee",12,102,0.901785714,0.901785714
"Treutlen County, Georgia",12,102,0.901785714,0.901785714
"Sterling County, Texas",12,102,0.901785714,0.901785714
"Harrisonburg city, Virginia",12,102,0.901785714,0.901785714
"Fairfax city, Virginia",12,102,0.901785714,0.901785714
"Claiborne Parish, Louisiana",12,102,0.901785714,0.901785714
"Oktibbeha County, Mississippi",12,102,0.901785714,0.901785714
"Ozark County, Missouri",12,102,0.901785714,0.901785714
"Highlands County, Florida",12,102,0.901785714,0.901785714
"Pocahontas County, West Virginia",12,102,0.901785714,0.901785714
"Travis County, Texas",13,101,0.892857143,0.892857143
"Franklin County, Mississippi",13,101,0.892857143,0.892857143
"Queens County, New York",13,101,0.892857143,0.892857143
"Delaware County, Ohio",13,101,0.892857143,0.892857143
"Foard County, Texas",13,101,0.892857143,0.892857143
"Culberson County, Texas",13,101,0.892857143,0.892857143
"Maverick County, Texas",13,101,0.892857143,0.892857143
"Coal County, Oklahoma",13,101,0.892857143,0.892857143
"Lee County, Kentucky",13,101,0.892857143,0.892857143
"Stone County, Arkansas",13,101,0.892857143,0.892857143
"Nassau County, New York",13,101,0.892857143,0.892857143
"Norfolk County, Massachusetts",14,100,0.883928571,0.883928571
"McIntosh County, Georgia",14,100,0.883928571,0.883928571
"Oldham County, Kentucky",14,100,0.883928571,0.883928571
"Crittenden County, Arkansas",14,100,0.883928571,0.883928571
"DuPage County, Illinois",14,100,0.883928571,0.883928571
"Cottle County, Texas",14,100,0.883928571,0.883928571
"Desha County, Arkansas",14,100,0.883928571,0.883928571
"Owsley County, Kentucky",14,100,0.883928571,0.883928571
"Sarasota County, Florida",14,100,0.883928571,0.883928571
"Baxter County, Arkansas",15,99,0.875,0.875
"Williamsburg city, Virginia",15,99,0.875,0.875
"San Augustine County, Texas",15,99,0.875,0.875
"Fredericksburg city, Virginia",15,99,0.875,0.875
"Fulton County, Georgia",15,99,0.875,0.875
"Hudspeth County, Texas",15,99,0.875,0.875
"McCurtain County, Oklahoma",15,99,0.875,0.875
"Westchester County, New York",15,99,0.875,0.875
"Middlesex County, New Jersey",15,99,0.875,0.875
"Lake County, Tennessee",15,99,0.875,0.875
"Searcy County, Arkansas",15,99,0.875,0.875
"Chester County, Pennsylvania",15,99,0.875,0.875
"Union County, Ohio",16,98,0.866071429,0.866071429
"McCreary County, Kentucky",16,98,0.866071429,0.866071429
"Chittenden County, Vermont",16,98,0.866071429,0.866071429
"Cobb County, Georgia",16,98,0.866071429,0.866071429
"Bienville Parish, Louisiana",16,98,0.866071429,0.866071429
"Leflore County, Mississippi",16,98,0.866071429,0.866071429
"Scott County, Mississippi",16,98,0.866071429,0.866071429
"Clarke County, Georgia",16,98,0.866071429,0.866071429
"Calvert County, Maryland",16,98,0.866071429,0.866071429
"Tompkins County, New York",16,98,0.866071429,0.866071429
"Tunica County, Mississippi",16,98,0.866071429,0.866071429
"Union County, New Jersey",16,98,0.866071429,0.866071429
"Hidalgo County, Texas",16,98,0.866071429,0.866071429
"Fayette County, West Virginia",16,98,0.866071429,0.866071429
"Johnson County, Kentucky",17,97,0.857142857,0.857142857
"Marion County, Arkansas",17,97,0.857142857,0.857142857
"Baker County, Georgia",17,97,0.857142857,0.857142857
"Champaign County, Illinois",17,97,0.857142857,0.857142857
"Ouachita Parish, Louisiana",17,97,0.857142857,0.857142857
"Bailey County, Texas",17,97,0.857142857,0.857142857
"Pulaski County, Missouri",17,97,0.857142857,0.857142857
"Bryan County, Georgia",17,97,0.857142857,0.857142857
"Frio County, Texas",17,97,0.857142857,0.857142857
"Bolivar County, Mississippi",17,97,0.857142857,0.857142857
"Glades County, Florida",17,97,0.857142857,0.857142857
"Washington County, Maine",17,97,0.857142857,0.857142857
"McMullen County, Texas",17,97,0.857142857,0.857142857
"Macon County, Georgia",17,97,0.857142857,0.857142857
"Sequoyah County, Oklahoma",17,97,0.857142857,0.857142857
"Yazoo County, Mississippi",17,97,0.857142857,0.857142857
"Taylor County, Georgia",18,96,0.848214286,0.848214286
"Mecklenburg County, North Carolina",18,96,0.848214286,0.848214286
"Allendale County, South Carolina",18,96,0.848214286,0.848214286
"Charles County, Maryland",18,96,0.848214286,0.848214286
"Payne County, Oklahoma",18,96,0.848214286,0.848214286
"Dillon County, South Carolina",18,96,0.848214286,0.848214286
"Chowan County, North Carolina",18,96,0.848214286,0.848214286
"Will County, Illinois",18,96,0.848214286,0.848214286
"Noble County, Ohio",18,96,0.848214286,0.848214286
"Attala County, Mississippi",18,96,0.848214286,0.848214286
"Cumberland County, Kentucky",18,96,0.848214286,0.848214286
"Logan County, Kentucky",18,96,0.848214286,0.848214286
"Bullock County, Alabama",18,96,0.848214286,0.848214286
"Okmulgee County, Oklahoma",18,96,0.848214286,0.848214286
"Kendall County, Texas",18,96,0.848214286,0.848214286
"St. Johns County, Florida",18,96,0.848214286,0.848214286
"Boone County, Missouri",18,96,0.848214286,0.848214286
"Lincoln Parish, Louisiana",18,96,0.848214286,0.848214286
"Wetzel County, West Virginia",18,96,0.848214286,0.848214286
"Poquoson city, Virginia",18,96,0.848214286,0.848214286
"Henry County, Tennessee",18,96,0.848214286,0.848214286
"Union County, North Carolina",19,95,0.839285714,0.839285714
"Ritchie County, West Virginia",19,95,0.839285714,0.839285714
"Onslow County, North Carolina",19,95,0.839285714,0.839285714
